Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"408,63",367,"124,610207185269","108,546689459243","104,658402811283","149,743886992193","138,735454184213","65,5478577216097","81,9725951296151","145,9","109,170916163201","109,048964223928","68,075501383126","108,07521169239","88,8183614665624","67,9794468250988","111,624937119543","67,6737794034694","56,762621265537","31,9434234466938","59,5273270472481","87,8083470100417","124,169698791394","69,7189149215226","76,6593564478465","317,25","252,564515916543","210,206332880476","186,909830274328","139,267773253077","189,226342889908","202,014728475727","224,624913478466","81,6959738631597"
,"559,88",122,"87,7340971587319","49,6404721520581","67,8558220137968","76,5170784952604","83,0293928414021","67,801709030457","16,9063071026634","60,8047855108173","74,6528161913882","58,1882601762588","103,359996411297","127,099999999998","77,0876427734233","94,7098724060935","95,3950425731077","69,4733949557591","51,5020315539499","127,368155691744","127,485693181849","64,9387402802763","64,4244304391368","98,5108953466954","92,726751629373","68,8318093966791","151,083163055583","338,199999999999","125,74259213041","110,114666555962","128,54302080604","104,402440809038","171,035837929151","113,81619523443"
,"1185,22",298,"73,6999999999996","100,549999999999","73,6999999999996","46,0499999999998","101,499999999999","131,749999999999","119,799999999999","69,9499999999996","93,6499999999995","174,449999999999","109,399999999999","67,4999999999996","21,0000000000004","76,7500000000016","71,0500000000015","101,250000000002","92,9000000000019","62,3000000000013","122,199999999999","163,199999999999","126,400000000003","93,9500000000019","94,5999999999995","364,999999999998","321,549999999998","209,899999999999","303,399999999998","95,8999999999995","237,050000000005","558,649999999997","61,4999999999997","256,949999999997"
,"959,48",355,"143,352440655172","345,800000000002","485,349999999996","88,1943998323569","121,658544291231","84,1386210610647","224,677993410527","233,300000000002","106,564432810607","119,144111382521","94,1754392604278","115,942985680508","471,6","219,6","72,4426005991872","104,508712478493","152,167779296646","284,249999999998","128,032073944401","99,9834406082122","224,68237800658","145,480217047691","73,0134456805904","270,468758708731","292,314981654527","299,432792592462","234,222532060014","369,636669800881","207,764664110598","233,899225147157","210,616085751482","712,749999999996"
,"998,19",478,"144,032608382884","143,487963461014","54,9393012948714","156,573642047352","124,419711959945","173,449999999999","123,072207205897","178,943202237374","143,431647412792","64,2380623705831","82,2984960279364","95,8505989511505","136,477559950368","132,069433937195","196,223265753762","128,939745050662","97,7434898628444","144,313221202642","110,248004043053","178,273209835022","94,9830772722383","115,685267444596","128,304192944265","254,664792214762","186,396876101414","272,544782289696","402,268981289321","309,460078387823","254,020317794418","524,749999999999","234,12338239817","173,879516454756"
,997,458,"153,167639594052","151,6873952877","108,227957266361","200,213982121125","199,516446781649","220,237125961862","72,1621381889985","225,217184402572","178,789321097533","135,425006695852","143,524177703842","153,653620263835","178,108109199744","150,21145488139","120,194759699416","140,394284573786","98,6950353508515","118,675055777905","145,590078628851","180,024490355328","139,823698943116","98,864068890944","66,4280296106746","150,060529369462","429,450000000002","330,711841868872","300,02098682013","301,670728864649","287,220668150508","257,124893984983","159,925380650335","355,809196774011"
,"930,8",372,"143,882299873765","89,6404002294285","106,80681161499","122,637313133608","75,4794940317161","61,5966095037517","170,985013441209","118,09834973645","124,561496414356","74,553294206779","147,182358881589","117,609464799666","100,494401980642","144,4","58,2432034249628","88,2903166449619","148,607929270573","87,4192474820374","86,1163284883813","89,1863515656247","107,699182828427","106,187178400799","107,799999999999","196,610348110362","580,2","165,827066963217","85,9461558440945","133,441415767635","210,844712189284","171,267006370112","148,046884471148","300,247211520952"
,"490,75",359,"120,536573490585","136,947623832056","168,628977883187","135,847827850288","73,9891852019152","111,344799148655","100,32992044731","110,21673822277","174,624777298338","201,188224527765","199,630845553961","115,59615516003","81,4942867804315","71,300235587251","74,4697476148698","175,711564470204","100,665132142752","150,910078642838","124,438236252999","172,724326451323","146,594621859783","109,741384889227","57,1214412997069","261,575881182497","330,688648379962","335,15","210,078830841347","208,948927207964","698,300000000002","402,159846514303","113,791184367955","271,746290907965"
,"231,62",401,"169,9030859721","46,0718097963536","125,944938161522","124,536803570471","112,187372916566","119,036070083406","195,006538568638","130,242320760449","103,616945897654","89,5508490829179","168,589438495891","240,85","140,693766937688","64,3013308168412","175,941494107079","90,3561779177977","236,871835403295","104,616694374874","205,590616311114","112,91005865841","78,2302862204071","155,37443002713","57,7745407053159","258,240160118754","360,452872058101","269,601754224168","131,38414648836","273,047801275002","234,67221712699","109,774513635787","220,377436714689","210,777184991932"
,"454,04",284,"138,465540208843","101,376418428324","143,231304276649","58,6330299721147","98,2536777916043","78,2384753581543","87,2932742984596","81,2963916536478","154,069642125996","153,367999126739","125,050662528389","57,4383765432712","89,5012132557243","84,1528500303976","66,560865525533","84,749541249507","73,0308364791812","82,6728370544919","47,328298598903","127,902807302992","94,1062455716915","72,9520281600451","57,4293731943481","197,306177679742","156,933672980775","196,239805802519","184,458813988634","60,4199730076131","209,064198326744","144,192759516832","425,349999999999","257,714529778497"
,"188,44",458,"107,43019356383","152,833215531231","217,431087977984","558,471346133053","323,532293711152","331,083910672477","216,836328559902","154,504466209507","176,734354047815","164,199806827566","219,150919744369","150,855660015234","303,158852218671","76,1445050897048","322,25","84,7362627005788","413,389859475341","105,759582141042","137,19635315701",0,"135,56991181532","110,505162964872","254,600730048171","279,464587710743","523,355328206904","817,105556311692","652,376227796835","690,111534535645","332,970744361322","288,731895508987","308,394522221707","719,590847954425"
,"1060,24",394,"67,7487118126557","93,9971708417858","105,462729792817","96,0966332701476","70,9147282390057","97,3909372023175","135,6","73,4829625341739","120,676279025976","93,8176884037712","46,627812530732","128,399999999999","120,846084321726","73,4940306286427","71,0134649492642","92,1018986115358","86,1785127584278","112,721264883595","95,7572895621938","48,9097267440569","24,2919751427018","61,6133784715551","40,5640329240454","136,963892422789",470,"113,420293313144","101,33237671174","137,363331948219","133,065354816597","260,639071047788","112,682236369101","132,899957523244"
,"727,98",64,"116,607839193834","215,85","219,545465304246","140,66538316191","282,954675238276","259,816564281135","319,023946931639","173,589371689954","191,330655181744","164,455007699289","114,635628508477","121,167510761408","153,475042196343","150,400120118127","209,880252799745","155,862807141743","143,077728130851","127,259417320323","94,3541851019089","167,457540010871","295,48234590091","156,101564988185","173,958164007851","519,613930697321","348,378617077169","356,331098445804","352,657559752719","305,549395398596","288,195738778657","364,795115581626","381,132902730203","525,086868394112"
,"745,7",492,"213,468040790684","175,606568170889","131,653100602995","169,797998512609","160,310928075539","191,311219215156","223,971482085365","128,45593139626","181,983746193645","215,518046090894","169,743836392847","175,184691164432","166,01324179977","117,376340492498","182,319509516646","153,445900925461","145,110163839925","135,804286897082","192,798127443449","175,587130468677","154,858299430961","161,122676887047","179,339112391733","463,971700874726","358,827609079694","529,85","314,697444365364","273,438096560541","212,074578301745","400,522628313568","264,879712410468","247,164145684418"
,"1191,57",424,"162,899999999999","115,050000000001","136,699999999999","120,000000000001","126,599999999999","112,449999999999","71,8000000000007","132,099999999999","167,600000000002","133,800000000001","127,600000000001","208,800000000002","135,799999999999","103,949999999999","130,549999999999","172,199999999999","110,399999999999","295,700000000002","166,249999999999","135,499999999999","45,6000000000005","110,300000000001","165,749999999999","499,449999999997","363,549999999998","423,599999999997","191,800000000002","182,399999999999","395,599999999997","577,150000000006","278,299999999998","291,699999999998"
,"802,32",78,"195,841616129239","132,516072680573","283,613343775647","167,242400259355","175,178057397291","284,441288083182","165,166337886825","137,783067827402","115,42078044937","222,773392306079","88,3069459517552","151,858112956111","226,309352813614","225,859493454951","124,609862088784","165,059860934361","88,1303089781276","197,566426857853","146,542527114955","212,434889377692","209,582413840369","149,401799721873","127,178120999028","222,654699393192","246,985723440852","245,267712964292","260,211799090593","386,849999999996","311,635589407914","188,759624058215","153,480173368951","390,918840018285"
,"986,16",376,"94,2923161379477","100,749877631023","135,033506554247","53,4805210569423","98,0324122398821","72,2445711217691","106,162136014259","166,604915722168","181,836702217174","161,552340853332","80,2980219751504","126,272518646912","108,652504960397","93,1639685047475","130,073545542011","99,6745205983293","99,6516542099676","151,4","128,455106070777","122,40696664549","74,9823319694489","99,4815855792046","124,441515565394","202,424855191542","237,793686112055","313,235475987713","202,986558478195","238,131591860115","501,200000000001","216,429656644516","203,944585879255","253,878329543159"
